GEOID,NAME,medhomeval,medhhincome,poverty_rate,bachelors_rate,pBlack,pHispanic,vacancy_rate
17031242400,"Census Tract 2424, Cook County, Illinois",355400,95357,0.10846463906192745,0.41147018661811563,0.015023818248442653,0.060828142176621476,0.12911725955204217
17031242500,"Census Tract 2425, Cook County, Illinois",431500,72400,0.16479723899913717,0.3565469713456656,0.07075064710957722,0.3393730227207363,0.08023952095808383
17031242600,"Census Tract 2426, Cook County, Illinois",392900,63009,0.15945588513130549,0.401230012300123,0.10995654638201398,0.35443037974683544,0.102681721947777
17031242700,"Census Tract 2427, Cook County, Illinois",417700,52415,0.20154577883472058,0.33129770992366414,0.2259215219976219,0.410820451843044,0.0821078431372549
17031242800,"Census Tract 2428, Cook County, Illinois",455600,89688,0.06415792720542875,0.3015075376884422,0.006169031462060457,0.2553979025293029,0.05927051671732523
17031242900,"Census Tract 2429, Cook County, Illinois",448000,101216,0.04159733777038269,0.45718432510885343,0.050471436494731,0.1735995562950638,0.1074561403508772
17031243000,"Census Tract 2430, Cook County, Illinois",385800,85362,0.04032997250229148,0.3390677025527192,0.03024747937671861,0.25022914757103576,0.016853932584269662
17031243100,"Census Tract 2431, Cook County, Illinois",596600,110385,0.06948109058927,0.40911648846370285,0.020668425681618294,0.27880386983289357,0.09181636726546906
17031243200,"Census Tract 2432, Cook County, Illinois",612100,123942,0.07573632538569425,0.5028571428571429,0.041608228143992516,0.31089294062646095,0.14327485380116958
17031243300,"Census Tract 2433, Cook County, Illinois",440100,99038,0.10704110704110704,0.3898305084745763,0.040293040293040296,0.23483923483923483,0.09819324430479183
17031243400,"Census Tract 2434, Cook County, Illinois",409600,102625,0.09617409617409617,0.38109495295124035,0.057213057213057215,0.2836082836082836,0.09905660377358491
17031243500,"Census Tract 2435, Cook County, Illinois",455900,129028,0.05276312135517912,0.49416082749416085,0.19855595667870035,0.051096917522910304,0.1054872280037843
17031250200,"Census Tract 2502, Cook County, Illinois",202800,47411,0.14096301465457084,0.13115603939865214,0.4424284717376134,0.5160502442428472,0.12166488794023479
17031250300,"Census Tract 2503, Cook County, Illinois",201300,34141,0.24385005857087075,0.12102975593447007,0.6280749707145646,0.35337758688012494,0.13712374581939799
17031250400,"Census Tract 2504, Cook County, Illinois",199800,46261,0.23904382470119523,0.12088253573648229,0.7334871042147201,0.22163975676242398,0.21587982832618025
17031250500,"Census Tract 2505, Cook County, Illinois",293200,96920,0.055233360950013806,0.2386029411764706,0.27575255454294395,0.2707815520574427,0.06254248810333107
17031250600,"Census Tract 2506, Cook County, Illinois",196600,46184,0.1284101599247413,0.09483667017913593,0.8506585136406397,0.1284101599247413,0.08811188811188811
17031250700,"Census Tract 2507, Cook County, Illinois",194000,34941,0.22784810126582278,0.07927606423655366,0.7362869198312236,0.22631377061756808,0.1617161716171617
17031250800,"Census Tract 2508, Cook County, Illinois",173300,36250,0.21861884776802748,0.041868932038834954,0.8985120183136207,0.09271270507439909,0.11318681318681319
17031251000,"Census Tract 2510, Cook County, Illinois",170300,29671,0.39628180039138944,0.045871559633027525,0.7720156555772995,0.2054794520547945,0.13414634146341464
17031251100,"Census Tract 2511, Cook County, Illinois",113500,19938,0.4953232176262731,0.0526128688233203,0.8540843899397215,0.1278320515485346,0.11995451961341672
17031251200,"Census Tract 2512, Cook County, Illinois",164100,45610,0.17205148410822169,0.06443004193671369,0.7709482532177567,0.2051484108221697,0.15748642358417378
17031251300,"Census Tract 2513, Cook County, Illinois",166200,31663,0.2125030887076847,0.0796398891966759,0.812206572769953,0.14158636026686433,0.2408008658008658
17031251400,"Census Tract 2514, Cook County, Illinois",227900,33625,0.19980143956316704,0.13771626297577855,0.7686770910896004,0.04889550757011665,0.07751091703056769
17031251500,"Census Tract 2515, Cook County, Illinois",186300,23933,0.4230769230769231,0.05120807789397764,0.8848456932289268,0.09051128512206356,0.1728613569321534
17031251600,"Census Tract 2516, Cook County, Illinois",163000,30000,0.3597747007744661,0.051215277777777776,0.8810138465149026,0.11358835954001407,0.16934306569343066
17031251700,"Census Tract 2517, Cook County, Illinois",128100,52857,0.1455160744500846,0.11290322580645161,0.7893401015228426,0.17428087986463622,0.23395445134575568
17031251800,"Census Tract 2518, Cook County, Illinois",223000,24632,0.41867924528301886,0.05136054421768708,0.9075471698113208,0.033773584905660375,0.1638779527559055
17031251900,"Census Tract 2519, Cook County, Illinois",160800,21106,0.4541156243283903,0.05224698575082207,0.9230603911454975,0.041693531055233185,0.17811934900542495
17031252000,"Census Tract 2520, Cook County, Illinois",251100,19921,0.37326487925461116,0.09371807967313585,0.9589275527666857,0.019205172085947898,0.1282521069989007
17031252101,"Census Tract 2521.01, Cook County, Illinois",NA,17000,0.4086614173228346,0.1337448559670782,0.9755905511811024,0.008661417322834646,0.13984168865435356
17031252102,"Census Tract 2521.02, Cook County, Illinois",166400,38500,0.24956293706293706,0.06906474820143885,0.9101107226107226,0.07022144522144522,0.11916264090177134
17031252201,"Census Tract 2522.01, Cook County, Illinois",116800,32831,0.19160997732426305,0.09208015267175572,0.9089191232048375,0.03250188964474679,0.14986619090098127
17031252202,"Census Tract 2522.02, Cook County, Illinois",117100,28105,0.38647928277198934,0.07875804619462325,0.9425732977950085,0.026411436879088927,0.18972115910333515
17031260100,"Census Tract 2601, Cook County, Illinois",165200,14505,0.4717607973421927,0.08371559633027523,0.8803986710963455,0.018272425249169437,0.3147268408551069
17031260200,"Census Tract 2602, Cook County, Illinois",112500,35192,0.25625,0.056074766355140186,0.978125,0.021875,0.3022113022113022
17031260300,"Census Tract 2603, Cook County, Illinois",NA,23289,0.3471223021582734,0.05711422845691383,0.9100719424460432,0.07553956834532374,0.1589895988112927
17031260400,"Census Tract 2604, Cook County, Illinois",NA,18750,0.33049403747870526,0.032303370786516857,0.989778534923339,0,0.24349442379182157
17031260500,"Census Tract 2605, Cook County, Illinois",166500,33026,0.4096228868660598,0.01276595744680851,0.9746423927178154,0.014304291287386216,0.2691771269177127
17031260600,"Census Tract 2606, Cook County, Illinois",163400,27273,0.4757185332011893,0.031098153547133137,0.9732408325074331,0.02180376610505451,0.40773480662983425
17031260700,"Census Tract 2607, Cook County, Illinois",184600,22222,0.46854403834631514,0.034170854271356785,0.9412822049131216,0.033553025763930495,0.300944669365722
17031260800,"Census Tract 2608, Cook County, Illinois",168800,21613,0.5635472006538619,0.017191977077363897,0.9109113199836535,0.006129955046996322,0.186960690316395
17031260900,"Census Tract 2609, Cook County, Illinois",218900,24714,0.26899383983572894,0.02197802197802198,0.8501026694045175,0.0513347022587269,0.37209302325581395
17031261000,"Census Tract 2610, Cook County, Illinois",140300,33350,0.29569420035149385,0.057950530035335686,0.9191564147627417,0.04569420035149385,0.24894957983193278
17031270500,"Census Tract 2705, Cook County, Illinois",NA,15571,0.4295830055074744,0.10090556274256145,0.939417781274587,0.06058221872541306,0.1874062968515742
17031271200,"Census Tract 2712, Cook County, Illinois",137900,32159,0.35294117647058826,0.07891770011273957,0.8793363499245852,0.00980392156862745,0.1761006289308176
17031271300,"Census Tract 2713, Cook County, Illinois",226000,25345,0.5225225225225225,0.08316831683168317,0.9675675675675676,0.018018018018018018,0.10948905109489052
17031271400,"Census Tract 2714, Cook County, Illinois",226400,24050,0.4488993710691824,0.15932642487046633,0.8176100628930818,0.014937106918238994,0.1857379767827529
17031271500,"Census Tract 2715, Cook County, Illinois",188100,37109,0.3025540275049116,0.1202127659574468,0.9207596594629993,0.005893909626719057,0.13368055555555555
17031271800,"Census Tract 2718, Cook County, Illinois",175000,18952,0.6561643835616439,0,0.9808219178082191,0.019178082191780823,0.3216374269005848
17031280100,"Census Tract 2801, Cook County, Illinois",413800,136389,0.05997273966378919,0.4995839573972375,0.03013781614417689,0.04513100106012419,0.0997867803837953
17031280400,"Census Tract 2804, Cook County, Illinois",403700,39544,0.3665615141955836,0.12710084033613445,0.8145110410094637,0.0555205047318612,0.05025125628140704
17031280800,"Census Tract 2808, Cook County, Illinois",273100,18077,0.26717557251908397,0.13050570962479607,0.8600508905852418,0.062340966921119595,0.2071269487750557
17031280900,"Census Tract 2809, Cook County, Illinois",245700,17569,0.5584269662921348,0.20227272727272727,0.8685393258426967,0.016853932584269662,0.15738498789346247
17031281900,"Census Tract 2819, Cook County, Illinois",347300,109104,0.11187911911268285,0.4476696647587899,0.05079569201093072,0.06928146600225044,0.13641727637479348
17031282700,"Census Tract 2827, Cook County, Illinois",222500,74460,0.22319474835886213,0.25816582914572866,0.45207877461706786,0.23238512035010941,0.2361111111111111
17031282800,"Census Tract 2828, Cook County, Illinois",251000,58203,0.2252644679527069,0.3339824732229795,0.2358431860609832,0.26446795270690726,0.14267015706806283
17031283100,"Census Tract 2831, Cook County, Illinois",505900,38705,0.3775829680651221,0.2680301399354144,0.2939887288666249,0.09016906700062617,0.1479514415781487
17031283200,"Census Tract 2832, Cook County, Illinois",355300,73558,0.24475955610357583,0.3079299691040165,0.3933415536374846,0.10542540073982737,0.06116642958748222
17031283800,"Census Tract 2838, Cook County, Illinois",298800,76926,0.17639040348964014,0.3886110042323971,0.34705561613958563,0.16521264994547438,0.042590431738623105
17031290900,"Census Tract 2909, Cook County, Illinois",118000,25542,0.42338605133523466,0.05609973285841496,0.9955924293492352,0,0.29085714285714287
17031291200,"Census Tract 2912, Cook County, Illinois",162500,22153,0.518361581920904,0.15794306703397612,0.9529190207156308,0.026365348399246705,0.21259029927760578
17031291600,"Census Tract 2916, Cook County, Illinois",310400,53750,0.14603174603174604,0.11947626841243862,0.09312169312169312,0.7026455026455026,0.2766497461928934
17031292200,"Census Tract 2922, Cook County, Illinois",145000,34861,0.4565043894652833,0.09928617780661908,0.858339984038308,0.10415003990422984,0.22511210762331837
17031292400,"Census Tract 2924, Cook County, Illinois",107500,32589,0.3,0.054615384615384614,0.958,0.0175,0.31693989071038253
17031292500,"Census Tract 2925, Cook County, Illinois",160300,40938,0.29819193324061194,0.11210954214805306,0.8258692628650904,0.07232267037552156,0.18549848942598188
17031300500,"Census Tract 3005, Cook County, Illinois",172700,40083,0.1697530864197531,0.09404888416578108,0.05761316872427984,0.9255829903978052,0.19962335216572505
17031300600,"Census Tract 3006, Cook County, Illinois",175400,43594,0.2533772652388797,0.11247901510912144,0.13212520593080726,0.7663920922570017,0.11804767309875142
17031300700,"Census Tract 3007, Cook County, Illinois",183000,40789,0.25118777112166907,0.08726003490401396,0.013426977897128692,0.9613716174344143,0.1434108527131783
17031300800,"Census Tract 3008, Cook County, Illinois",172900,30367,0.46136363636363636,0.038461538461538464,0,0.9840909090909091,0.16140865737344093
17031300900,"Census Tract 3009, Cook County, Illinois",163100,29098,0.292919725313758,0.058109599117322545,4.735969689793985e-4,0.9445891546294104,0.16026490066225166
17031301100,"Census Tract 3011, Cook County, Illinois",159100,31207,0.2534957149300857,0.08345323741007195,0.08976093820478123,0.8475417230491655,0.11910112359550562
17031301200,"Census Tract 3012, Cook County, Illinois",167600,35259,0.29522300203758206,0.06628870475359791,0.0785601086710437,0.8809146479510981,0.1398243045387994
17031301600,"Census Tract 3016, Cook County, Illinois",154500,28484,0.3297972654408298,0.10139720558882236,0.026638378123526638,0.9528524280999529,0.08887333799860042
17031301701,"Census Tract 3017.01, Cook County, Illinois",163700,30742,0.34557463672391014,0.05926860025220681,2.642007926023778e-4,0.9889035667107001,0.11030595813204509
17031301702,"Census Tract 3017.02, Cook County, Illinois",146400,43771,0.16770721205597416,0.046427129592248685,0,0.9743810548977395,0.06304728546409807
17031301801,"Census Tract 3018.01, Cook County, Illinois",153000,37000,0.20263452914798205,0.07492148945715567,5.605381165919282e-4,0.9464686098654709,0.0794979079497908
17031301802,"Census Tract 3018.02, Cook County, Illinois",152800,31875,0.2630809704764689,0.07957957957957958,0.00964630225080386,0.9684302835428238,0.11676646706586827
17031301803,"Census Tract 3018.03, Cook County, Illinois",157000,32208,0.18177707438390234,0.07351891506067094,0,0.9647298213881981,0.1083223249669749
17031310200,"Census Tract 3102, Cook County, Illinois",250700,75054,0.16487252124645893,0.3059163059163059,0.06968838526912181,0.5359773371104816,0.08062418725617686
17031310300,"Census Tract 3103, Cook County, Illinois",403100,51607,0.1607047517351842,0.2114409847936278,0.03577148958889482,0.595301655098772,0.06829268292682927
17031310400,"Census Tract 3104, Cook County, Illinois",369600,81618,0.06531881804043546,0.3386363636363636,0.061430793157076204,0.46267496111975115,0.06621392190152801
17031310500,"Census Tract 3105, Cook County, Illinois",286000,45417,0.193158953722334,0.13477366255144033,0,0.7739771965124078,0.16638655462184873
17031310600,"Census Tract 3106, Cook County, Illinois",278900,47097,0.19209659714599342,0.26890034364261167,0.04412733260153677,0.6068057080131724,0.10012782275244994
17031310700,"Census Tract 3107, Cook County, Illinois",228000,57774,0.22060766182298547,0.14524647887323944,0.02443857331571995,0.6387054161162483,0.09516129032258064
17031310800,"Census Tract 3108, Cook County, Illinois",275500,56011,0.14046595792807057,0.21036889332003988,0.00972630626555078,0.782402171454422,0.1033210332103321
17031310900,"Census Tract 3109, Cook County, Illinois",256300,41929,0.21361457334611697,0.20158584934431228,0.0174496644295302,0.8285714285714286,0.08410200759631037
17031320100,"Census Tract 3201, Cook County, Illinois",553800,109167,0.08453714622641509,0.40667315691654127,0.02174233490566038,0.08085200471698113,0.16109298531810767
17031320400,"Census Tract 3204, Cook County, Illinois",663800,168958,0.0380952380952381,0.3,0.09206349206349207,0.08984126984126985,0.3323615160349854
17031320600,"Census Tract 3206, Cook County, Illinois",395900,102125,0.10109974918001158,0.32667617689015693,0.1093961026432568,0.09164576500096469,0.14883323847467272
17031330100,"Census Tract 3301, Cook County, Illinois",398900,115484,0.05695225767909593,0.30994117989633685,0.2191467118036541,0.06367302235276547,0.050789889415481834
17031330200,"Census Tract 3302, Cook County, Illinois",491100,81389,0.13309252570158378,0.31080592699674736,0.3017504862461795,0.015282022784106696,0.0449438202247191
17031340300,"Census Tract 3403, Cook County, Illinois",327000,33333,0.2976,0.10840861709520501,0.0037333333333333333,0.0656,0.07115135834411385
17031340400,"Census Tract 3404, Cook County, Illinois",241500,50256,0.22319138019497178,0.22667588113337941,0.03694202154951257,0.032837352488455616,0.09973753280839895
17031340500,"Census Tract 3405, Cook County, Illinois",280400,23854,0.404776869893149,0.15574402467232074,0.034569453174104335,0.1539912005028284,0.08494623655913978
17031340600,"Census Tract 3406, Cook County, Illinois",NA,13625,0.6656472986748216,0.03373015873015873,0.9755351681957186,0,0.0757238307349666
17031350100,"Census Tract 3501, Cook County, Illinois",NA,44896,0.2660361842105263,0.3028169014084507,0.3675986842105263,0.02837171052631579,0.09387997623291741
17031350400,"Census Tract 3504, Cook County, Illinois",NA,13676,0.5917129863567459,0.07190265486725664,0.9954522486104093,0,0.05485232067510549
17031351000,"Census Tract 3510, Cook County, Illinois",221400,44770,0.3147751605995717,0.34711684370257967,0.6800244723156929,0.0036708473539308656,0.079002079002079
17031351100,"Census Tract 3511, Cook County, Illinois",NA,11523,0.738626964433416,0.08333333333333333,0.9598842018196857,0.008271298593879239,0.04568527918781726
17031351400,"Census Tract 3514, Cook County, Illinois",255000,16607,0.6029331884845193,0.17443012884043607,0.8761542639869636,0.056491037479630635,0.066429418742586
17031351500,"Census Tract 3515, Cook County, Illinois",211100,16250,0.5129958960328317,0.17647058823529413,0.53077975376197,0.04240766073871409,0.057534246575342465
17031360200,"Census Tract 3602, Cook County, Illinois",174100,31674,0.15436696005416384,0.13318284424379231,0.9045362220717671,0.052809749492213946,0.09149484536082474
17031380100,"Census Tract 3801, Cook County, Illinois",369900,16736,0.36061246040126715,0.15209665955934612,0.8912354804646251,0.011087645195353749,0.10972568578553615
17031380200,"Census Tract 3802, Cook County, Illinois",305000,27724,0.3110539845758355,0.21705426356589147,0.9370179948586118,0.010282776349614395,0.08737092930897537
17031380500,"Census Tract 3805, Cook County, Illinois",NA,20541,0.5,0.06367924528301887,1,0,0.046511627906976744
17031380700,"Census Tract 3807, Cook County, Illinois",NA,43250,0.162406015037594,0.03977272727272727,0.9157894736842105,0.012781954887218045,0.28595317725752506
17031381200,"Census Tract 3812, Cook County, Illinois",276300,37059,0.20950323974082075,0.23978411719352352,0.9109071274298056,0.008099352051835854,0.21428571428571427
17031381400,"Census Tract 3814, Cook County, Illinois",162000,42960,0.15265017667844524,0.14429530201342283,0.950530035335689,0,0.17087845968712395
17031381500,"Census Tract 3815, Cook County, Illinois",201600,18906,0.5360230547550432,0.3229571984435798,0.9250720461095101,0,0.22336769759450173
17031381700,"Census Tract 3817, Cook County, Illinois",NA,NA,NA,NA,NA,NA,NA
17031381800,"Census Tract 3818, Cook County, Illinois",186000,40833,0.2819488817891374,0.24330357142857142,0.8738019169329073,0,0.11596180081855388
17031381900,"Census Tract 3819, Cook County, Illinois",251300,52641,0.1744906997342781,0.16295427901524032,0.8423383525243578,0.01682905225863596,0.20909090909090908
17031390100,"Census Tract 3901, Cook County, Illinois",367900,80234,0.10947109471094711,0.3253253253253253,0.7699876998769988,0.013530135301353014,0.05329593267882188
17031390200,"Census Tract 3902, Cook County, Illinois",295200,87500,0.04713019132057863,0.2544931703810209,0.6747550163322446,0.014932337844143724,0.07857911733046287
17031390300,"Census Tract 3903, Cook County, Illinois",266500,22451,0.37651006711409396,0.22431332655137334,0.8231543624161074,0.028187919463087248,0.08442330558858502
17031390400,"Census Tract 3904, Cook County, Illinois",211500,25553,0.35476374903175834,0.22537241710716002,0.8133230054221534,0.022463206816421378,0.1158675799086758
17031390500,"Census Tract 3905, Cook County, Illinois",468800,46442,0.21725239616613418,0.2633889376646181,0.5680511182108626,0.0939297124600639,0.0922384701912261
17031390600,"Census Tract 3906, Cook County, Illinois",461500,51849,0.13345195729537365,0.2549833887043189,0.39383155397390274,0.020166073546856466,0.15180467091295116
17031390700,"Census Tract 3907, Cook County, Illinois",130900,61193,0.15655249441548771,0.3205460108260767,0.6150409530900968,0.010796723752792257,0.11787974683544304
17031400300,"Census Tract 4003, Cook County, Illinois",287500,29495,0.3431151241534989,0.14842903575297942,0.909706546275395,0.08653122648607976,0.15680880330123798
17031400400,"Census Tract 4004, Cook County, Illinois",163500,36591,0.33685220729366605,0.13071371291098638,0.9841650671785028,0,0.1951219512195122
17031400500,"Census Tract 4005, Cook County, Illinois",116400,22355,0.3620361560418649,0.14754098360655737,0.972407231208373,0.003805899143672693,0.21677662582469368
17031400800,"Census Tract 4008, Cook County, Illinois",175000,18954,0.5114192495921697,0.07329842931937172,0.9392332789559543,0.015497553017944535,0.21978851963746224
17031410100,"Census Tract 4101, Cook County, Illinois",185000,48194,0.1898355754857997,0.27608142493638677,0.3896362730443448,0.1395117090184355,0.11777150916784203
17031410200,"Census Tract 4102, Cook County, Illinois",293800,41692,0.2535593220338983,0.24311377245508983,0.24271186440677966,0.13220338983050847,0.03954802259887006
17031410500,"Census Tract 4105, Cook County, Illinois",309800,54079,0.2986138613861386,0.25280199252801994,0.417029702970297,0.024950495049504952,0.09400544959128065
17031410600,"Census Tract 4106, Cook County, Illinois",380200,41016,0.31875993640699524,0.3313911143481428,0.24960254372019078,0.12440381558028617,0.11914893617021277
17031410700,"Census Tract 4107, Cook County, Illinois",244500,39514,0.30786825251601097,0.1627069834413247,0.20997255260750228,0.05169258920402562,0.10123456790123457
17031410800,"Census Tract 4108, Cook County, Illinois",185100,38412,0.21497584541062803,0.26021606387975577,0.2349896480331263,0.061076604554865424,0.07085346215780998
17031410900,"Census Tract 4109, Cook County, Illinois",276300,60353,0.17025733093955714,0.3011567610690068,0.25493716337522443,0.08497905445840814,0.05963302752293578
17031411000,"Census Tract 4110, Cook County, Illinois",188700,67346,0.09119407238529495,0.2146636432350718,0.39013964092333997,0.06241094328868624,0.1061503416856492
17031411100,"Census Tract 4111, Cook County, Illinois",496800,114583,0.12918454935622317,0.16627265563435775,0.05793991416309013,0.05751072961373391,0.1266735324407827
17031411200,"Census Tract 4112, Cook County, Illinois",697200,88571,0.21018354055654234,0.16578947368421051,0.06039076376554174,0.0645352279455299,0.0775
17031420100,"Census Tract 4201, Cook County, Illinois",NA,18411,0.4502583979328165,0.13071895424836602,0.877906976744186,0.015503875968992248,0.052825552825552825
17031420200,"Census Tract 4202, Cook County, Illinois",141400,29205,0.3508464681844717,0.26625386996904027,0.649737302977233,0.03677758318739054,0.16801075268817203
17031420300,"Census Tract 4203, Cook County, Illinois",252300,36719,0.19689306358381503,0.23214285714285715,0.3854768786127168,0.08273121387283237,0.08076923076923077
17031420400,"Census Tract 4204, Cook County, Illinois",163900,13676,0.5078809106830122,0.17534246575342466,0.5647985989492119,0.09544658493870403,0.12010113780025285
17031420500,"Census Tract 4205, Cook County, Illinois",196900,28456,0.19769452449567723,0.14654454621149043,0.9152737752161383,0.06974063400576369,0.2710196779964222
17031420600,"Census Tract 4206, Cook County, Illinois",212900,20871,0.45406546990496305,0.10118577075098814,0.9039070749736009,0.036430834213305174,0.23640856672158156
17031420700,"Census Tract 4207, Cook County, Illinois",109400,19498,0.524682124158564,0.022655758338577723,0.9457741211667913,0.01944652206432311,0.3498607242339833
17031420800,"Census Tract 4208, Cook County, Illinois",210000,39167,0.22339082877576777,0.10141034251175285,0.8990323937736643,0.013883045856121162,0.26804123711340205
17031421200,"Census Tract 4212, Cook County, Illinois",90200,19911,0.3428063943161634,0.07509881422924901,0.9449378330373002,0.022202486678507993,0.4125159642401022
17031430101,"Census Tract 4301.01, Cook County, Illinois",151400,32122,0.2963426070647077,0.13846819558632625,0.9706158174429509,0.017192872772741483,0.26430755788553956
17031430102,"Census Tract 4301.02, Cook County, Illinois",150000,30306,0.24743589743589745,0.20246129416435094,0.9240384615384616,0.021794871794871794,0.0562172463077656
17031430200,"Census Tract 4302, Cook County, Illinois",385000,22933,0.31688258276783876,0.12590327959977765,0.9021180341353074,0.05654945506888752,0.08123791102514506
17031430300,"Census Tract 4303, Cook County, Illinois",172600,18133,0.5726530612244898,0.13225806451612904,0.9714285714285714,0.015510204081632653,0.2605687932359723
17031430400,"Census Tract 4304, Cook County, Illinois",87200,33767,0.3193490054249548,0.05872667398463227,0.9410488245931284,0.013743218806509945,0.22002724795640327
17031430500,"Census Tract 4305, Cook County, Illinois",173800,18692,0.514220051709279,0.030975496994914472,0.9594943981614479,0.014938236139040505,0.28742249778565104
17031430600,"Census Tract 4306, Cook County, Illinois",234900,36103,0.22232472324723246,0.12455516014234876,0.9202029520295203,0.03782287822878229,0.14481185860889395
17031430700,"Census Tract 4307, Cook County, Illinois",97500,24167,0.3504847129008203,0.12982074959261272,0.9399701715137957,0.010439970171513796,0.11158798283261803
17031430800,"Census Tract 4308, Cook County, Illinois",219600,48015,0.22074603985692387,0.15751960085531005,0.9529892692897292,0.030659172202350538,0.21490280777537796
17031430900,"Census Tract 4309, Cook County, Illinois",164000,40417,0.27481431465226197,0.18744142455482662,0.9912221471978393,0,0.14681107099879662
17031431200,"Census Tract 4312, Cook County, Illinois",173100,55560,0.16357566765578635,0.2581967213114754,0.9714391691394659,0.0033382789317507417,0.14537107880642694
17031431301,"Census Tract 4313.01, Cook County, Illinois",121600,27361,0.2892459826946848,0.13869346733668342,0.94221260815822,0.01823238566131026,0.31700895208004215
17031431302,"Census Tract 4313.02, Cook County, Illinois",263400,29966,0.45322245322245325,0.08365508365508366,0.905982905982906,0.08454608454608455,0.3543273350471294
17031431400,"Census Tract 4314, Cook County, Illinois",54100,30230,0.36799537839399193,0.1054945054945055,0.8830155979202773,0.01415366839976892,0.18999051233396586
17031440101,"Census Tract 4401.01, Cook County, Illinois",160600,20404,0.39261252446183953,0.05226480836236934,0.9701565557729941,0.003424657534246575,0.21052631578947367
17031440102,"Census Tract 4401.02, Cook County, Illinois",156500,32047,0.2890872444572416,0.1012161632012554,0.9035416066801036,0.02303484019579614,0.19253152279340446
17031440201,"Census Tract 4402.01, Cook County, Illinois",287000,28849,0.30165448249326665,0.17450042217844075,0.9490188534051558,0,0.19001663893510815
17031440202,"Census Tract 4402.02, Cook County, Illinois",160300,35795,0.2194555112881806,0.22168989547038329,0.9465471447543161,0.027224435590969456,0.08794974300399772
17031440300,"Census Tract 4403, Cook County, Illinois",174800,54167,0.15405864853378665,0.1602675974403723,0.9592010199745007,0,0.12701100762066045
17031440600,"Census Tract 4406, Cook County, Illinois",163900,68317,0.18421052631578946,0.166532582461786,0.9804031354983203,0.014557670772676373,0.13901869158878505
17031440700,"Census Tract 4407, Cook County, Illinois",157000,40000,0.134785568413887,0.22800718132854578,0.9754935330156569,0,0.1415525114155251
17031440800,"Census Tract 4408, Cook County, Illinois",116500,24417,0.48736263736263735,0.0902317880794702,0.9571428571428572,0.023626373626373626,0.1626848691695108
17031440900,"Census Tract 4409, Cook County, Illinois",124900,30417,0.24903557651093014,0.17171129220023282,0.9879982854693528,0,0.2608333333333333
17031450300,"Census Tract 4503, Cook County, Illinois",152200,49896,0.1296544334315564,0.11715160796324656,0.9606214840610768,0,0.14893617021276595
17031460100,"Census Tract 4601, Cook County, Illinois",95700,41188,0.31336928753902926,0.17619711761971177,0.8396253193301164,0.11978427476582458,0.290158371040724
17031460200,"Census Tract 4602, Cook County, Illinois",90500,28363,0.36628849270664504,0.0847457627118644,0.38614262560777957,0.5129659643435981,0.2673010380622837
17031460301,"Census Tract 4603.01, Cook County, Illinois",117200,34483,0.37341772151898733,0.09505494505494505,0.6945514584479912,0.28618602091359385,0.19074333800841514
17031460302,"Census Tract 4603.02, Cook County, Illinois",118500,28470,0.2904876580373269,0.05092592592592592,0.8452739313666466,0.07134256472004816,0.3278787878787879
17031460400,"Census Tract 4604, Cook County, Illinois",154000,44545,0.24645122319540924,0.14485559566787004,0.986408939897312,0.006342494714587738,0.2980769230769231
17031460500,"Census Tract 4605, Cook County, Illinois",166900,59755,0.07879096620818475,0.17191225560324272,0.9896417048734929,0.0042452029206996094,0.11392405063291139
17031460600,"Census Tract 4606, Cook County, Illinois",116700,40110,0.26166666666666666,0.12576312576312576,0.73,0.2608333333333333,0.18448637316561844
17031460700,"Census Tract 4607, Cook County, Illinois",130600,24517,0.4039984911354206,0.05433186490455213,0.5586571105243304,0.3836288193134666,0.2784711388455538
17031461000,"Census Tract 4610, Cook County, Illinois",180900,15956,0.3105590062111801,0.050515463917525774,0.5892857142857143,0.34627329192546585,0.2556935817805383
17031470100,"Census Tract 4701, Cook County, Illinois",97700,28864,0.15702891326021934,0.0744818652849741,0.9626121635094715,0.019441674975074777,0.2855993563958166
17031480100,"Census Tract 4801, Cook County, Illinois",142600,60000,0.13517241379310344,0.2148809523809524,0.984367816091954,0.003218390804597701,0.015479876160990712
17031480200,"Census Tract 4802, Cook County, Illinois",184600,47059,0.12914485165794065,0.1958874458874459,0.9179755671902269,0.008726003490401396,0.21296296296296297
17031480300,"Census Tract 4803, Cook County, Illinois",159400,37386,0.1550946798917944,0.24492099322799096,0.9504057709648331,0.025247971145175834,0.10771704180064309
17031480400,"Census Tract 4804, Cook County, Illinois",170700,53946,0.08703635695923613,0.18348848603625673,0.974109438119721,0.010833639368343738,0.14994142912924638
17031480500,"Census Tract 4805, Cook County, Illinois",138800,32188,0.26539639333106496,0.14014014014014015,0.851990472949983,0.12691391629806056,0.14340198321891687
17031490300,"Census Tract 4903, Cook County, Illinois",137500,57301,0.18635968722849697,0.19422043010752688,0.947871416159861,0,0.11122448979591837
17031490400,"Census Tract 4904, Cook County, Illinois",169300,56607,0.0215633423180593,0.2647058823529412,1,0,0.24565217391304348
17031490500,"Census Tract 4905, Cook County, Illinois",161100,53190,0.19500244977951983,0.19767441860465115,0.9260166585007349,0.013718765311121999,0.14251781472684086
17031490600,"Census Tract 4906, Cook County, Illinois",111800,37176,0.16120218579234974,0.1509433962264151,0.9043715846994536,0,0.09286898839137644
